Column,Row,Metric,Seasonal Metric,Annual Metric,Values
135,59,D24HourMean,QuarterlyMean,Mean,2.22798
135,60,D24HourMean,QuarterlyMean,Mean,2.32658
135,61,D24HourMean,QuarterlyMean,Mean,2.43764
135,62,D24HourMean,QuarterlyMean,Mean,2.44443
135,63,D24HourMean,QuarterlyMean,Mean,2.42198
135,64,D24HourMean,QuarterlyMean,Mean,2.36677
135,65,D24HourMean,QuarterlyMean,Mean,2.28631
135,66,D24HourMean,QuarterlyMean,Mean,2.37521
135,67,D24HourMean,QuarterlyMean,Mean,2.81655
135,68,D24HourMean,QuarterlyMean,Mean,2.97351
135,69,D24HourMean,QuarterlyMean,Mean,3.29009
135,70,D24HourMean,QuarterlyMean,Mean,3.85857
135,71,D24HourMean,QuarterlyMean,Mean,5.07487
135,72,D24HourMean,QuarterlyMean,Mean,6.50917
135,73,D24HourMean,QuarterlyMean,Mean,7.67831
135,74,D24HourMean,QuarterlyMean,Mean,6.8333
135,75,D24HourMean,QuarterlyMean,Mean,6.30471
135,76,D24HourMean,QuarterlyMean,Mean,7.87211
135,77,D24HourMean,QuarterlyMean,Mean,7.41417
135,78,D24HourMean,QuarterlyMean,Mean,5.81148
135,79,D24HourMean,QuarterlyMean,Mean,5.1244
135,80,D24HourMean,QuarterlyMean,Mean,4.42434
135,81,D24HourMean,QuarterlyMean,Mean,3.5828
135,82,D24HourMean,QuarterlyMean,Mean,2.68152
135,83,D24HourMean,QuarterlyMean,Mean,2.03166
135,84,D24HourMean,QuarterlyMean,Mean,1.86295
135,85,D24HourMean,QuarterlyMean,Mean,1.81152
135,86,D24HourMean,QuarterlyMean,Mean,1.79145
135,87,D24HourMean,QuarterlyMean,Mean,1.79332
135,88,D24HourMean,QuarterlyMean,Mean,1.76105
135,89,D24HourMean,QuarterlyMean,Mean,1.73786
135,90,D24HourMean,QuarterlyMean,Mean,1.97048
135,91,D24HourMean,QuarterlyMean,Mean,2.31315
135,92,D24HourMean,QuarterlyMean,Mean,1.80719
135,93,D24HourMean,QuarterlyMean,Mean,1.75512
135,94,D24HourMean,QuarterlyMean,Mean,2.11942
135,95,D24HourMean,QuarterlyMean,Mean,1.70708
135,96,D24HourMean,QuarterlyMean,Mean,1.37061
135,97,D24HourMean,QuarterlyMean,Mean,1.09474
135,98,D24HourMean,QuarterlyMean,Mean,0.931325
135,99,D24HourMean,QuarterlyMean,Mean,0.916459
135,100,D24HourMean,QuarterlyMean,Mean,0.831284
135,101,D24HourMean,QuarterlyMean,Mean,0.856852
135,102,D24HourMean,QuarterlyMean,Mean,0.899872
135,103,D24HourMean,QuarterlyMean,Mean,0.693548
135,104,D24HourMean,QuarterlyMean,Mean,0.672681
135,105,D24HourMean,QuarterlyMean,Mean,0.674744
135,106,D24HourMean,QuarterlyMean,Mean,0.70249
135,107,D24HourMean,QuarterlyMean,Mean,0.741338
135,108,D24HourMean,QuarterlyMean,Mean,0.795126
135,109,D24HourMean,QuarterlyMean,Mean,0.841638
135,110,D24HourMean,QuarterlyMean,Mean,0.764745
135,111,D24HourMean,QuarterlyMean,Mean,0.766361
135,112,D24HourMean,QuarterlyMean,Mean,0.817036
136,1,D24HourMean,QuarterlyMean,Mean,1.07466
136,2,D24HourMean,QuarterlyMean,Mean,1.14757
136,3,D24HourMean,QuarterlyMean,Mean,1.08331
136,4,D24HourMean,QuarterlyMean,Mean,1.18092
136,5,D24HourMean,QuarterlyMean,Mean,1.07267
136,6,D24HourMean,QuarterlyMean,Mean,1.10271
136,7,D24HourMean,QuarterlyMean,Mean,1.06482
136,8,D24HourMean,QuarterlyMean,Mean,1.01245
136,9,D24HourMean,QuarterlyMean,Mean,1.00143
136,10,D24HourMean,QuarterlyMean,Mean,0.990592
136,11,D24HourMean,QuarterlyMean,Mean,0.987178
136,12,D24HourMean,QuarterlyMean,Mean,0.987178
136,13,D24HourMean,QuarterlyMean,Mean,0.99641
136,14,D24HourMean,QuarterlyMean,Mean,1.0095
136,15,D24HourMean,QuarterlyMean,Mean,1.02927
136,16,D24HourMean,QuarterlyMean,Mean,1.04827
136,17,D24HourMean,QuarterlyMean,Mean,1.0699
136,18,D24HourMean,QuarterlyMean,Mean,1.10008
136,19,D24HourMean,QuarterlyMean,Mean,1.10743
136,20,D24HourMean,QuarterlyMean,Mean,1.10722
136,21,D24HourMean,QuarterlyMean,Mean,1.10494
136,22,D24HourMean,QuarterlyMean,Mean,1.12255
136,23,D24HourMean,QuarterlyMean,Mean,1.13334
136,24,D24HourMean,QuarterlyMean,Mean,1.14612
136,25,D24HourMean,QuarterlyMean,Mean,1.15725
136,26,D24HourMean,QuarterlyMean,Mean,1.17253
136,27,D24HourMean,QuarterlyMean,Mean,1.17374
136,28,D24HourMean,QuarterlyMean,Mean,1.17527
136,29,D24HourMean,QuarterlyMean,Mean,1.1821
136,30,D24HourMean,QuarterlyMean,Mean,1.19786
136,31,D24HourMean,QuarterlyMean,Mean,1.21575
136,32,D24HourMean,QuarterlyMean,Mean,1.23274
136,33,D24HourMean,QuarterlyMean,Mean,1.25276
136,34,D24HourMean,QuarterlyMean,Mean,1.27882
136,35,D24HourMean,QuarterlyMean,Mean,1.29917
136,36,D24HourMean,QuarterlyMean,Mean,1.31566
136,37,D24HourMean,QuarterlyMean,Mean,1.33535
136,38,D24HourMean,QuarterlyMean,Mean,1.35105
136,39,D24HourMean,QuarterlyMean,Mean,1.35863
136,40,D24HourMean,QuarterlyMean,Mean,1.37429
136,41,D24HourMean,QuarterlyMean,Mean,1.38579
136,42,D24HourMean,QuarterlyMean,Mean,1.3929
136,43,D24HourMean,QuarterlyMean,Mean,1.39498
136,44,D24HourMean,QuarterlyMean,Mean,1.40587
136,45,D24HourMean,QuarterlyMean,Mean,1.42289
136,46,D24HourMean,QuarterlyMean,Mean,1.43611
136,47,D24HourMean,QuarterlyMean,Mean,1.45566
136,48,D24HourMean,QuarterlyMean,Mean,1.50066
136,49,D24HourMean,QuarterlyMean,Mean,1.55347
136,50,D24HourMean,QuarterlyMean,Mean,1.58248
136,51,D24HourMean,QuarterlyMean,Mean,1.64936
136,52,D24HourMean,QuarterlyMean,Mean,1.71756
136,53,D24HourMean,QuarterlyMean,Mean,1.75864
136,54,D24HourMean,QuarterlyMean,Mean,1.82303
136,55,D24HourMean,QuarterlyMean,Mean,1.87244
136,56,D24HourMean,QuarterlyMean,Mean,1.9305
136,57,D24HourMean,QuarterlyMean,Mean,1.98714
136,58,D24HourMean,QuarterlyMean,Mean,2.03951
136,59,D24HourMean,QuarterlyMean,Mean,2.08748
136,60,D24HourMean,QuarterlyMean,Mean,2.15508
136,61,D24HourMean,QuarterlyMean,Mean,2.23918
136,62,D24HourMean,QuarterlyMean,Mean,2.26669
136,63,D24HourMean,QuarterlyMean,Mean,2.25297
136,64,D24HourMean,QuarterlyMean,Mean,2.22169
136,65,D24HourMean,QuarterlyMean,Mean,2.16333
136,66,D24HourMean,QuarterlyMean,Mean,2.18448
136,67,D24HourMean,QuarterlyMean,Mean,2.33104
136,68,D24HourMean,QuarterlyMean,Mean,2.5829
136,69,D24HourMean,QuarterlyMean,Mean,2.45572
136,70,D24HourMean,QuarterlyMean,Mean,2.65301
136,71,D24HourMean,QuarterlyMean,Mean,4.13706
136,72,D24HourMean,QuarterlyMean,Mean,6.99128
136,73,D24HourMean,QuarterlyMean,Mean,5.60287
136,74,D24HourMean,QuarterlyMean,Mean,5.0603
136,75,D24HourMean,QuarterlyMean,Mean,4.20866
136,76,D24HourMean,QuarterlyMean,Mean,4.12032
136,77,D24HourMean,QuarterlyMean,Mean,3.85112
136,78,D24HourMean,QuarterlyMean,Mean,3.62204
136,79,D24HourMean,QuarterlyMean,Mean,4.77872
136,80,D24HourMean,QuarterlyMean,Mean,4.37595
136,81,D24HourMean,QuarterlyMean,Mean,4.48312
136,82,D24HourMean,QuarterlyMean,Mean,3.55263
136,83,D24HourMean,QuarterlyMean,Mean,2.73659
136,84,D24HourMean,QuarterlyMean,Mean,2.08482
136,85,D24HourMean,QuarterlyMean,Mean,1.7156
136,86,D24HourMean,QuarterlyMean,Mean,1.65305
136,87,D24HourMean,QuarterlyMean,Mean,1.66333
136,88,D24HourMean,QuarterlyMean,Mean,1.65114
136,89,D24HourMean,QuarterlyMean,Mean,1.67157
136,90,D24HourMean,QuarterlyMean,Mean,1.85226
136,91,D24HourMean,QuarterlyMean,Mean,2.27629
136,92,D24HourMean,QuarterlyMean,Mean,1.60332
136,93,D24HourMean,QuarterlyMean,Mean,1.51799
136,94,D24HourMean,QuarterlyMean,Mean,1.61881
136,95,D24HourMean,QuarterlyMean,Mean,1.91702
136,96,D24HourMean,QuarterlyMean,Mean,1.71518
136,97,D24HourMean,QuarterlyMean,Mean,1.27071
136,98,D24HourMean,QuarterlyMean,Mean,1.14925
136,99,D24HourMean,QuarterlyMean,Mean,1.23377
136,100,D24HourMean,QuarterlyMean,Mean,1.21925
136,101,D24HourMean,QuarterlyMean,Mean,1.20851
136,102,D24HourMean,QuarterlyMean,Mean,0.799776
136,103,D24HourMean,QuarterlyMean,Mean,0.697629
136,104,D24HourMean,QuarterlyMean,Mean,0.677413
136,105,D24HourMean,QuarterlyMean,Mean,0.680036
136,106,D24HourMean,QuarterlyMean,Mean,0.700315
136,107,D24HourMean,QuarterlyMean,Mean,0.710569
136,108,D24HourMean,QuarterlyMean,Mean,0.742557
136,109,D24HourMean,QuarterlyMean,Mean,0.763861
136,110,D24HourMean,QuarterlyMean,Mean,0.755451
136,111,D24HourMean,QuarterlyMean,Mean,0.772988
136,112,D24HourMean,QuarterlyMean,Mean,0.835759
137,1,D24HourMean,QuarterlyMean,Mean,1.06905
137,2,D24HourMean,QuarterlyMean,Mean,1.08086
137,3,D24HourMean,QuarterlyMean,Mean,1.06912
137,4,D24HourMean,QuarterlyMean,Mean,1.05384
137,5,D24HourMean,QuarterlyMean,Mean,1.07008
137,6,D24HourMean,QuarterlyMean,Mean,1.12582
137,7,D24HourMean,QuarterlyMean,Mean,1.05997
137,8,D24HourMean,QuarterlyMean,Mean,1.01659
137,9,D24HourMean,QuarterlyMean,Mean,0.998574
137,10,D24HourMean,QuarterlyMean,Mean,0.990679
137,11,D24HourMean,QuarterlyMean,Mean,0.991809
137,12,D24HourMean,QuarterlyMean,Mean,0.990859
137,13,D24HourMean,QuarterlyMean,Mean,0.998246
137,14,D24HourMean,QuarterlyMean,Mean,1.00942
137,15,D24HourMean,QuarterlyMean,Mean,1.02913
137,16,D24HourMean,QuarterlyMean,Mean,1.04325
137,17,D24HourMean,QuarterlyMean,Mean,1.06661
137,18,D24HourMean,QuarterlyMean,Mean,1.09276
137,19,D24HourMean,QuarterlyMean,Mean,1.0992
137,20,D24HourMean,QuarterlyMean,Mean,1.09391
137,21,D24HourMean,QuarterlyMean,Mean,1.09486
137,22,D24HourMean,QuarterlyMean,Mean,1.10305
137,23,D24HourMean,QuarterlyMean,Mean,1.11338
137,24,D24HourMean,QuarterlyMean,Mean,1.1337
137,25,D24HourMean,QuarterlyMean,Mean,1.14633
137,26,D24HourMean,QuarterlyMean,Mean,1.15946
137,27,D24HourMean,QuarterlyMean,Mean,1.16728
137,28,D24HourMean,QuarterlyMean,Mean,1.16994
137,29,D24HourMean,QuarterlyMean,Mean,1.1742
137,30,D24HourMean,QuarterlyMean,Mean,1.18408
137,31,D24HourMean,QuarterlyMean,Mean,1.20304
137,32,D24HourMean,QuarterlyMean,Mean,1.21826
137,33,D24HourMean,QuarterlyMean,Mean,1.23496
137,34,D24HourMean,QuarterlyMean,Mean,1.25753
137,35,D24HourMean,QuarterlyMean,Mean,1.27989
137,36,D24HourMean,QuarterlyMean,Mean,1.29554
137,37,D24HourMean,QuarterlyMean,Mean,1.31629
137,38,D24HourMean,QuarterlyMean,Mean,1.33328
137,39,D24HourMean,QuarterlyMean,Mean,1.34433
137,40,D24HourMean,QuarterlyMean,Mean,1.35042
137,41,D24HourMean,QuarterlyMean,Mean,1.36092
137,42,D24HourMean,QuarterlyMean,Mean,1.3619
137,43,D24HourMean,QuarterlyMean,Mean,1.3557
137,44,D24HourMean,QuarterlyMean,Mean,1.35697
137,45,D24HourMean,QuarterlyMean,Mean,1.37027
137,46,D24HourMean,QuarterlyMean,Mean,1.38495
137,47,D24HourMean,QuarterlyMean,Mean,1.39956
137,48,D24HourMean,QuarterlyMean,Mean,1.42989
137,49,D24HourMean,QuarterlyMean,Mean,1.47094
137,50,D24HourMean,QuarterlyMean,Mean,1.5009
137,51,D24HourMean,QuarterlyMean,Mean,1.54537
137,52,D24HourMean,QuarterlyMean,Mean,1.61753
137,53,D24HourMean,QuarterlyMean,Mean,1.67009
137,54,D24HourMean,QuarterlyMean,Mean,1.72183
137,55,D24HourMean,QuarterlyMean,Mean,1.76347
137,56,D24HourMean,QuarterlyMean,Mean,1.80487
137,57,D24HourMean,QuarterlyMean,Mean,1.85724
137,58,D24HourMean,QuarterlyMean,Mean,1.91496
137,59,D24HourMean,QuarterlyMean,Mean,1.97088
137,60,D24HourMean,QuarterlyMean,Mean,2.01764
137,61,D24HourMean,QuarterlyMean,Mean,2.07692
137,62,D24HourMean,QuarterlyMean,Mean,2.12277
137,63,D24HourMean,QuarterlyMean,Mean,2.12203
137,64,D24HourMean,QuarterlyMean,Mean,2.11857
137,65,D24HourMean,QuarterlyMean,Mean,2.07623
137,66,D24HourMean,QuarterlyMean,Mean,2.06498
137,67,D24HourMean,QuarterlyMean,Mean,2.09365
137,68,D24HourMean,QuarterlyMean,Mean,2.17256
137,69,D24HourMean,QuarterlyMean,Mean,2.15933
137,70,D24HourMean,QuarterlyMean,Mean,2.26718
137,71,D24HourMean,QuarterlyMean,Mean,3.15619
137,72,D24HourMean,QuarterlyMean,Mean,4.61231
137,73,D24HourMean,QuarterlyMean,Mean,5.41683
137,74,D24HourMean,QuarterlyMean,Mean,4.09883
137,75,D24HourMean,QuarterlyMean,Mean,2.75664
137,76,D24HourMean,QuarterlyMean,Mean,2.50683
137,77,D24HourMean,QuarterlyMean,Mean,2.68236
137,78,D24HourMean,QuarterlyMean,Mean,2.67341
137,79,D24HourMean,QuarterlyMean,Mean,2.9951
137,80,D24HourMean,QuarterlyMean,Mean,3.17264
137,81,D24HourMean,QuarterlyMean,Mean,3.3713
137,82,D24HourMean,QuarterlyMean,Mean,3.23905
137,83,D24HourMean,QuarterlyMean,Mean,4.03419
137,84,D24HourMean,QuarterlyMean,Mean,2.44263
137,85,D24HourMean,QuarterlyMean,Mean,2.10354
137,86,D24HourMean,QuarterlyMean,Mean,1.73438
137,87,D24HourMean,QuarterlyMean,Mean,1.75014
137,88,D24HourMean,QuarterlyMean,Mean,1.69958
137,89,D24HourMean,QuarterlyMean,Mean,2.33755
137,90,D24HourMean,QuarterlyMean,Mean,1.98457
137,91,D24HourMean,QuarterlyMean,Mean,1.72806
137,92,D24HourMean,QuarterlyMean,Mean,1.4969
137,93,D24HourMean,QuarterlyMean,Mean,1.53772
137,94,D24HourMean,QuarterlyMean,Mean,1.57891
137,95,D24HourMean,QuarterlyMean,Mean,1.55037
137,96,D24HourMean,QuarterlyMean,Mean,1.26346
137,97,D24HourMean,QuarterlyMean,Mean,1.32753
137,98,D24HourMean,QuarterlyMean,Mean,1.12766
137,99,D24HourMean,QuarterlyMean,Mean,1.14917
137,100,D24HourMean,QuarterlyMean,Mean,1.68135
137,101,D24HourMean,QuarterlyMean,Mean,1.03138
137,102,D24HourMean,QuarterlyMean,Mean,0.76915
137,103,D24HourMean,QuarterlyMean,Mean,0.707072
137,104,D24HourMean,QuarterlyMean,Mean,0.683294
137,105,D24HourMean,QuarterlyMean,Mean,0.680021
137,106,D24HourMean,QuarterlyMean,Mean,0.677496
137,107,D24HourMean,QuarterlyMean,Mean,0.690947
137,108,D24HourMean,QuarterlyMean,Mean,0.717763
137,109,D24HourMean,QuarterlyMean,Mean,0.733232
137,110,D24HourMean,QuarterlyMean,Mean,0.742837
137,111,D24HourMean,QuarterlyMean,Mean,0.757056
137,112,D24HourMean,QuarterlyMean,Mean,0.831113
138,1,D24HourMean,QuarterlyMean,Mean,1.07225
138,2,D24HourMean,QuarterlyMean,Mean,1.09124
138,3,D24HourMean,QuarterlyMean,Mean,1.10694
138,4,D24HourMean,QuarterlyMean,Mean,1.07422
138,5,D24HourMean,QuarterlyMean,Mean,1.05616
138,6,D24HourMean,QuarterlyMean,Mean,1.12711
138,7,D24HourMean,QuarterlyMean,Mean,1.02204
138,8,D24HourMean,QuarterlyMean,Mean,1.00759
138,9,D24HourMean,QuarterlyMean,Mean,0.996282
138,10,D24HourMean,QuarterlyMean,Mean,0.997701
138,11,D24HourMean,QuarterlyMean,Mean,0.994338
138,12,D24HourMean,QuarterlyMean,Mean,0.996606
138,13,D24HourMean,QuarterlyMean,Mean,1.0038
138,14,D24HourMean,QuarterlyMean,Mean,1.0118
138,15,D24HourMean,QuarterlyMean,Mean,1.02077
138,16,D24HourMean,QuarterlyMean,Mean,1.03802
138,17,D24HourMean,QuarterlyMean,Mean,1.06627
138,18,D24HourMean,QuarterlyMean,Mean,1.08753
138,19,D24HourMean,QuarterlyMean,Mean,1.08897
138,20,D24HourMean,QuarterlyMean,Mean,1.08579
138,21,D24HourMean,QuarterlyMean,Mean,1.08752
138,22,D24HourMean,QuarterlyMean,Mean,1.08941
138,23,D24HourMean,QuarterlyMean,Mean,1.09598
138,24,D24HourMean,QuarterlyMean,Mean,1.11631
138,25,D24HourMean,QuarterlyMean,Mean,1.13288
138,26,D24HourMean,QuarterlyMean,Mean,1.14773
138,27,D24HourMean,QuarterlyMean,Mean,1.15812
138,28,D24HourMean,QuarterlyMean,Mean,1.16327
138,29,D24HourMean,QuarterlyMean,Mean,1.16892
138,30,D24HourMean,QuarterlyMean,Mean,1.17777
138,31,D24HourMean,QuarterlyMean,Mean,1.19409
138,32,D24HourMean,QuarterlyMean,Mean,1.21221
138,33,D24HourMean,QuarterlyMean,Mean,1.22048
138,34,D24HourMean,QuarterlyMean,Mean,1.2319
138,35,D24HourMean,QuarterlyMean,Mean,1.25289
138,36,D24HourMean,QuarterlyMean,Mean,1.27041
138,37,D24HourMean,QuarterlyMean,Mean,1.29176
138,38,D24HourMean,QuarterlyMean,Mean,1.31365
138,39,D24HourMean,QuarterlyMean,Mean,1.32951
138,40,D24HourMean,QuarterlyMean,Mean,1.3354
138,41,D24HourMean,QuarterlyMean,Mean,1.34566
138,42,D24HourMean,QuarterlyMean,Mean,1.34266
138,43,D24HourMean,QuarterlyMean,Mean,1.32991
138,44,D24HourMean,QuarterlyMean,Mean,1.3237
138,45,D24HourMean,QuarterlyMean,Mean,1.33308
138,46,D24HourMean,QuarterlyMean,Mean,1.34514
138,47,D24HourMean,QuarterlyMean,Mean,1.35879
138,48,D24HourMean,QuarterlyMean,Mean,1.37825
138,49,D24HourMean,QuarterlyMean,Mean,1.411
138,50,D24HourMean,QuarterlyMean,Mean,1.44376
138,51,D24HourMean,QuarterlyMean,Mean,1.47467
138,52,D24HourMean,QuarterlyMean,Mean,1.53097
138,53,D24HourMean,QuarterlyMean,Mean,1.59592
138,54,D24HourMean,QuarterlyMean,Mean,1.64063
138,55,D24HourMean,QuarterlyMean,Mean,1.67552
138,56,D24HourMean,QuarterlyMean,Mean,1.70957
138,57,D24HourMean,QuarterlyMean,Mean,1.75246
138,58,D24HourMean,QuarterlyMean,Mean,1.81124
138,59,D24HourMean,QuarterlyMean,Mean,1.86631
138,60,D24HourMean,QuarterlyMean,Mean,1.91424
138,61,D24HourMean,QuarterlyMean,Mean,1.96086
138,62,D24HourMean,QuarterlyMean,Mean,2.00238
138,63,D24HourMean,QuarterlyMean,Mean,2.01245
138,64,D24HourMean,QuarterlyMean,Mean,2.00694
138,65,D24HourMean,QuarterlyMean,Mean,1.96199
138,66,D24HourMean,QuarterlyMean,Mean,1.93607
138,67,D24HourMean,QuarterlyMean,Mean,1.9554
138,68,D24HourMean,QuarterlyMean,Mean,1.97205
138,69,D24HourMean,QuarterlyMean,Mean,1.99411
138,70,D24HourMean,QuarterlyMean,Mean,2.06162
138,71,D24HourMean,QuarterlyMean,Mean,2.57959
138,72,D24HourMean,QuarterlyMean,Mean,2.58438
138,73,D24HourMean,QuarterlyMean,Mean,2.78356
138,74,D24HourMean,QuarterlyMean,Mean,2.46414
138,75,D24HourMean,QuarterlyMean,Mean,2.1284
138,76,D24HourMean,QuarterlyMean,Mean,2.00061
138,77,D24HourMean,QuarterlyMean,Mean,2.19491
138,78,D24HourMean,QuarterlyMean,Mean,2.18718
138,79,D24HourMean,QuarterlyMean,Mean,2.2911
138,80,D24HourMean,QuarterlyMean,Mean,2.24085
138,81,D24HourMean,QuarterlyMean,Mean,2.64709
138,82,D24HourMean,QuarterlyMean,Mean,2.73423
138,83,D24HourMean,QuarterlyMean,Mean,2.60127
138,84,D24HourMean,QuarterlyMean,Mean,2.00311
138,85,D24HourMean,QuarterlyMean,Mean,1.94905
138,86,D24HourMean,QuarterlyMean,Mean,1.73108
138,87,D24HourMean,QuarterlyMean,Mean,1.93898
138,88,D24HourMean,QuarterlyMean,Mean,2.00792
138,89,D24HourMean,QuarterlyMean,Mean,2.02384
138,90,D24HourMean,QuarterlyMean,Mean,1.78904
138,91,D24HourMean,QuarterlyMean,Mean,1.48245
138,92,D24HourMean,QuarterlyMean,Mean,1.3943
138,93,D24HourMean,QuarterlyMean,Mean,1.54393
138,94,D24HourMean,QuarterlyMean,Mean,1.52513
138,95,D24HourMean,QuarterlyMean,Mean,1.16553
138,96,D24HourMean,QuarterlyMean,Mean,1.08721
138,97,D24HourMean,QuarterlyMean,Mean,1.15452
138,98,D24HourMean,QuarterlyMean,Mean,1.12294
138,99,D24HourMean,QuarterlyMean,Mean,1.02344
138,100,D24HourMean,QuarterlyMean,Mean,1.08632
138,101,D24HourMean,QuarterlyMean,Mean,0.914395
138,102,D24HourMean,QuarterlyMean,Mean,0.751475
138,103,D24HourMean,QuarterlyMean,Mean,0.698809
138,104,D24HourMean,QuarterlyMean,Mean,0.677489
138,105,D24HourMean,QuarterlyMean,Mean,0.664355
138,106,D24HourMean,QuarterlyMean,Mean,0.669847
138,107,D24HourMean,QuarterlyMean,Mean,0.681989
138,108,D24HourMean,QuarterlyMean,Mean,0.702284
138,109,D24HourMean,QuarterlyMean,Mean,0.703179
138,110,D24HourMean,QuarterlyMean,Mean,0.7148
138,111,D24HourMean,QuarterlyMean,Mean,0.742029
138,112,D24HourMean,QuarterlyMean,Mean,0.80287
139,1,D24HourMean,QuarterlyMean,Mean,1.06854
139,2,D24HourMean,QuarterlyMean,Mean,1.10306
139,3,D24HourMean,QuarterlyMean,Mean,1.17507
139,4,D24HourMean,QuarterlyMean,Mean,1.11501
139,5,D24HourMean,QuarterlyMean,Mean,1.05377
139,6,D24HourMean,QuarterlyMean,Mean,1.12758
139,7,D24HourMean,QuarterlyMean,Mean,1.06478
139,8,D24HourMean,QuarterlyMean,Mean,1.00936
139,9,D24HourMean,QuarterlyMean,Mean,1.00324
139,10,D24HourMean,QuarterlyMean,Mean,1.00301
139,11,D24HourMean,QuarterlyMean,Mean,0.999599
139,12,D24HourMean,QuarterlyMean,Mean,1.00362
139,13,D24HourMean,QuarterlyMean,Mean,1.01049
139,14,D24HourMean,QuarterlyMean,Mean,1.01804
139,15,D24HourMean,QuarterlyMean,Mean,1.02449
139,16,D24HourMean,QuarterlyMean,Mean,1.03653
139,17,D24HourMean,QuarterlyMean,Mean,1.05303
139,18,D24HourMean,QuarterlyMean,Mean,1.07576
139,19,D24HourMean,QuarterlyMean,Mean,1.07632
139,20,D24HourMean,QuarterlyMean,Mean,1.08042
139,21,D24HourMean,QuarterlyMean,Mean,1.08299
139,22,D24HourMean,QuarterlyMean,Mean,1.08068
139,23,D24HourMean,QuarterlyMean,Mean,1.08604
139,24,D24HourMean,QuarterlyMean,Mean,1.09912
139,25,D24HourMean,QuarterlyMean,Mean,1.11327
139,26,D24HourMean,QuarterlyMean,Mean,1.1319
139,27,D24HourMean,QuarterlyMean,Mean,1.14494
139,28,D24HourMean,QuarterlyMean,Mean,1.1508
139,29,D24HourMean,QuarterlyMean,Mean,1.15886
139,30,D24HourMean,QuarterlyMean,Mean,1.16648
139,31,D24HourMean,QuarterlyMean,Mean,1.18073
139,32,D24HourMean,QuarterlyMean,Mean,1.20055
139,33,D24HourMean,QuarterlyMean,Mean,1.21018
139,34,D24HourMean,QuarterlyMean,Mean,1.2152
139,35,D24HourMean,QuarterlyMean,Mean,1.23084
139,36,D24HourMean,QuarterlyMean,Mean,1.24809
139,37,D24HourMean,QuarterlyMean,Mean,1.26953
139,38,D24HourMean,QuarterlyMean,Mean,1.28976
139,39,D24HourMean,QuarterlyMean,Mean,1.30883
139,40,D24HourMean,QuarterlyMean,Mean,1.31732
139,41,D24HourMean,QuarterlyMean,Mean,1.32774
139,42,D24HourMean,QuarterlyMean,Mean,1.32535
139,43,D24HourMean,QuarterlyMean,Mean,1.31279
139,44,D24HourMean,QuarterlyMean,Mean,1.30098
139,45,D24HourMean,QuarterlyMean,Mean,1.30384
139,46,D24HourMean,QuarterlyMean,Mean,1.31526
139,47,D24HourMean,QuarterlyMean,Mean,1.32624
139,48,D24HourMean,QuarterlyMean,Mean,1.33738
139,49,D24HourMean,QuarterlyMean,Mean,1.36093
139,50,D24HourMean,QuarterlyMean,Mean,1.3913
139,51,D24HourMean,QuarterlyMean,Mean,1.42031
139,52,D24HourMean,QuarterlyMean,Mean,1.46113
139,53,D24HourMean,QuarterlyMean,Mean,1.5199
139,54,D24HourMean,QuarterlyMean,Mean,1.57089
139,55,D24HourMean,QuarterlyMean,Mean,1.60502
139,56,D24HourMean,QuarterlyMean,Mean,1.63473
139,57,D24HourMean,QuarterlyMean,Mean,1.66518
139,58,D24HourMean,QuarterlyMean,Mean,1.7166
139,59,D24HourMean,QuarterlyMean,Mean,1.76724
139,60,D24HourMean,QuarterlyMean,Mean,1.8205
139,61,D24HourMean,QuarterlyMean,Mean,1.86973
139,62,D24HourMean,QuarterlyMean,Mean,1.90393
139,63,D24HourMean,QuarterlyMean,Mean,1.92532
139,64,D24HourMean,QuarterlyMean,Mean,1.93025
139,65,D24HourMean,QuarterlyMean,Mean,1.88452
139,66,D24HourMean,QuarterlyMean,Mean,1.84635
139,67,D24HourMean,QuarterlyMean,Mean,1.85111
139,68,D24HourMean,QuarterlyMean,Mean,1.83726
139,69,D24HourMean,QuarterlyMean,Mean,1.85725
139,70,D24HourMean,QuarterlyMean,Mean,1.86726
139,71,D24HourMean,QuarterlyMean,Mean,1.92028
139,72,D24HourMean,QuarterlyMean,Mean,1.9323
139,73,D24HourMean,QuarterlyMean,Mean,1.97569
139,74,D24HourMean,QuarterlyMean,Mean,1.92639
139,75,D24HourMean,QuarterlyMean,Mean,1.81599
139,76,D24HourMean,QuarterlyMean,Mean,1.72744
139,77,D24HourMean,QuarterlyMean,Mean,1.69935
139,78,D24HourMean,QuarterlyMean,Mean,1.65319
139,79,D24HourMean,QuarterlyMean,Mean,1.65919
139,80,D24HourMean,QuarterlyMean,Mean,1.64715
139,81,D24HourMean,QuarterlyMean,Mean,2.04522
139,82,D24HourMean,QuarterlyMean,Mean,2.28289
139,83,D24HourMean,QuarterlyMean,Mean,2.09168
139,84,D24HourMean,QuarterlyMean,Mean,1.75299
139,85,D24HourMean,QuarterlyMean,Mean,1.75133
139,86,D24HourMean,QuarterlyMean,Mean,1.79294
139,87,D24HourMean,QuarterlyMean,Mean,2.00092
139,88,D24HourMean,QuarterlyMean,Mean,2.06737
139,89,D24HourMean,QuarterlyMean,Mean,1.86852
139,90,D24HourMean,QuarterlyMean,Mean,1.54809
139,91,D24HourMean,QuarterlyMean,Mean,1.30321
